salesanalysis,Design,Category_Code,VOCNO
1,Multi Tourmaline              ,,78
1,DIAMOND RING,RN,78
1,DIAMOND RING,RN,78
1,DIAMOND RING,RN,80
1,DIAMOND RING,RN,80
1,DIAMOND BANGLE,BN,436
1,DIAMOND BANGLE,BN,449
1,DIAMOND PENDANT,PN,439
1,DIAMOND,PN,23
1,DIAMOND,PN,23
1,DIAMOND RING,RN,330
1,DIAMOND RING,RN,330
1,DIAMOND EARRING,ER,296
1,DIAMOND BANGLE,BN,303
1,DIAMOND BRACELET,BT,303
1,DIAMOND BRACELET,BT,327
1,DIAMOND BRACELET,BT,302
1,DIAMOND,NK,293
1,DIAMOND,BN,293
1,Diamond Brooch,,298
1,DIAMOND EARRING,ER,298
1,DIAMOND RING,RN,307
1,DIAMOND NECKLACE,NK,310
1,DIAMOND,PN,311
1,DIAMOND RING,RN,311
1,DIAMOND,NK,311
1,DIAMOND BANGLE,BN,325
1,DIAMOND EARRING,ER,319
1,DIAMOND BRACELET,BT,319
1,DIAMOND BRACELET,BT,331
1,DIAMOND,NK,161
1,DIAMOND BRACELET,BT,161
1,DIAMOND EARRING,ER,161
1,DIAMOND,PN,161
1,DIAMOND BANGLE,BN,161
1,DIAMOND NECKLACE,NK,161
1,DIAMOND EARRING,ER,161
1,DIAMOND,BN,161
1,Diamond Pendant,,161
1,DIAMOND RING,RN,145
1,DIAMOND RING,RN,165
1,DIAMOND EARRING,ER,165
1,DIAMOND EARRING,ER,28
1,DIAMOND EARRING,ER,28
1,DIAMOND PENDANT WITH CHAIN,PN,28
1,DIAMOND EARRING,ER,29
1,DIAMOND EARRING,ER,29
1,DIAMOND EARRING,ER,29
1,DIAMOND RING,RN,29
1,GOLD RING,RN,29
1,GOLD EARRING,ER,29
1,GOLD EARRING,ER,29
1,GOLD RING,RN,29
1,DIAMOND EARRING,ER,29
1,DIAMOND RING,RN,29
1,DIAMOND PENDANT,PN,257
1,DIAMOND NECKLACE,BT,256
1,Ring With Cert Dia            ,,258
1,DIAMOND,RN,258
1,DIAMOND RING,RN,254
1,DIAMOND RING,RN,445
1,DIAMOND EARRING,ER,461
1,DIAMOND PENDANT,PN,461
1,DIAMOND RING,RN,461
1,DIAMOND PENDANT,PN,462
1,DIAMOND RING,RN,22
1,DIAMOND NECKLACE,NK,83
1,DIAMOND NECKLACE,NK,6
1,DIAMOND NECKLACE,NK,84
1,Multi Tourmaline              ,,79
1,DIAMOND RING,RN,79
1,DIAMOND NECKLACE,NK,78
1,DIAMOND RING,RN,80
1,DIAMOND RING,,82
1,DIAMOND NECKLACE,NK,85
1,DIAMOND RING,RN,86
1,Multi Tourmaline              ,,87
1,DIAMOND BANGLE,BN,8
1,DIAMOND RING,RN,246
1,DIAMOND BRACELET,BR,230
1,Multi Tourmaline              ,,260
1,DIAMOND NECKLACE,NK,260
1,DIAMOND PENDANT,PN,260
1,DIAMOND BRACELET,BT,225
1,DIAMOND EARRING,ER,242
1,DIAMOND RING,RN,241
1,DIAMOND EARRING,ER,248
1,DIAMOND PENDANT,PN,248
1,DIAMOND EARRING,ER,254
1,DIAMOND RING,RN,267
1,DIAMOND RING,RN,267
1,DIAMOND EARRING,ER,269
1,DIAMOND PENDANT,PN,269
1,GOLD PENDANT,PN,270
1,DIAMOND PENDANT,PN,272
1,GOLD BANGLE,BN,81
1,GOLD BANGLE,BN,81
1,DIAMOND RING,RN,87
1,DIAMOND NECKLACE,NK,88
1,DIAMOND EARRING,ER,88
1,DIAMOND RING,RN,88
1,,,88
1,,,88
1,,,88
1,DIAMOND PENDANT,PN,85
1,DIAMOND PENDANT,PN,4
1,DIAMOND PENDANT,PN,678
1,DIAMOND,PN,678
1,DIAMOND RING,RN,698
1,DIAMOND RING,RN,698
1,DIAMOND RING,RN,700
1,DIAMOND NECKLACE,NK,691
1,DIAMOND BRACELET,BT,691
1,DIAMOND PENDANT,PN,652
1,DIAMOND,RN,677
1,DIAMOND EARRING,ER,677
1,diamond necklace,NK,677
1,DIAMOND BRACELET,BT,677
1,DIAMOND RING,RN,677
1,DIAMOND RING,RN,677
1,DIAMOND RING,RN,657
1,DIAMOND RING,RN,666
1,DIAMOND RING,RN,666
1,DIAMOND RING,RN,670
1,DIAMOND RING,RN,671
1,DIAMOND EARRING,ER,671
1,DIAMOND RING,RN,680
1,DIAMOND EARRING,ER,680
1,DIAMOND RING,RN,692
1,DIAMOND RING,RN,692
1,EMERALD RING,RN,714
1,EMERALD RING,RN,715
1,DIAMOND RING,RN,672
1,DIAMOND EARRING,ER,672
1,DIAMOND RING,RN,684
1,DIAMOND,PN,684
1,DIAMOND RING,RN,684
1,DIAMOND PENDANT,PN,690
1,CHOKER NECKLACE,NK,71
1,DIAMOND PENDANT,PN,65
1,DIAMOND EARRING,ER,65
1,DIAMOND PENDANT,PN,120
1,DIAMOND,RN,98
1,DIAMOND NECKLACE,NK,107
1,DIAMOND RING,RN,368
1,DIAMOND PENDANT,PN,368
1,DIAMOND EARRING,ER,368
1,DIAMOND RING,RN,20
1,DIAMOND RING,RN,20
1,DIAMOND RING,RN,20
1,DIAMOND RING,RN,20
1,DIAMOND RING,RN,20
1,DIAMOND RING,RN,20
1,DIAMOND RING,RN,20
1,DIAMOND RING,RN,20
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT WITH CHAIN,PN,398
1,DIAMOND PENDANT WITH CHAIN,PN,398
1,DIAMOND PENDANT WITH CHAIN,PN,398
1,DIAMOND RING,RN,398
1,DIAMOND EARRING,ER,398
1,DIAMOND EARRING,ER,398
1,DIAMOND RING,RN,398
1,DIAMOND RING,RN,398
1,DIAMOND RING,RN,398
1,DIAMOND RING,RN,398
1,DIAMOND RING,RN,398
1,DIAMOND EARRING,ER,398
1,DIAMOND RING,RN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND RING,RN,398
1,DIAMOND EARRING,ER,398
1,DIAMOND EARRING,ER,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT WITH CHAIN,PN,398
1,DIAMOND PENDANT WITH CHAIN,PN,398
1,DIAMOND PENDANT WITH CHAIN,PN,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND CHOKER NECKLACE,NK,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND PENDANT,PN,398
1,DIAMOND RING,RN,404
1,DIAMOND EARRING,ER,404
1,DIAMOND RING,RN,384
1,DIAMOND RING,RN,384
1,GOLD PENDANT WITH CHAIN,PN,384
1,GOLD PENDANT WITH CHAIN,PN,384
1,GOLD PENDANT WITH CHAIN,PN,384
1,GOLD PENDANT WITH CHAIN,PN,384
1,DIAMOND BRACELET,BT,4
1,DIAMOND EARRING,ER,4
1,DIAMOND CHOKER NECKLACE,NK,4
1,Diamond Bangle,,6
1,CHOKER NECKLACE,NK,11
1,CHOKER NECKLACE,NK,11
1,DIAMOND RING,RN,2
1,DIAMOND BANGLE,BN,3
1,DIAMOND RING,RN,3
1,DIAMOND EARRING,ER,5
1,DIAMOND BANGLE,,7
1,DIAMOND BANGLE,BN,8
1,DIAMOND RING,RN,9
1,DIAMOND RING,RN,10
1,DIAMOND,ER,13
1,DIAMOND RING,RN,14
1,DIAMOND PENDANT,PN,629
1,DIAMOND PENDANT,PN,42
1,DIAMOND EARRING,ER,622
1,DIAMOND EARRING,ER,622
1,DIAMOND RING,RN,622
1,DIAMOND EARRING,ER,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND RING,RN,622
1,DIAMOND RING,RN,622
1,DIAMOND RING,RN,622
1,DIAMOND RING,RN,622
1,DIAMOND RING,RN,622
1,DIAMOND EARRING,ER,622
1,DIAMOND EARRING,ER,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND EARRING,ER,622
1,DIAMOND EARRING,ER,622
1,DIAMOND EARRING,ER,622
1,DIAMOND PENDANT WITH CHAIN,PN,622
1,DIAMOND RING,RN,622
1,DIAMOND EARRING,ER,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND PENDANT,PN,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND EARRING,ER,622
1,DIAMOND RING,RN,622
1,DIAMOND RING,RN,622
1,DIAMOND PENDANT,PN,622
1,DIAMOND PENDANT,PN,622
1,DIAMOND PENDANT WITH CHAIN,PN,622
1,DIAMOND EARRING,ER,622
1,DIAMOND EARRING,ER,622
1,DIAMOND PENDANT,PN,622
1,DIAMOND RING,RN,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND PENDANT,PN,622
1,DIAMOND PENDANT,PN,622
1,DIAMOND PENDANT,PN,622
1,DIAMOND PENDANT WITH CHAIN,PN,622
1,DIAMOND PENDANT WITH CHAIN,PN,622
1,DIAMOND PENDANT WITH CHAIN,PN,622
1,DIAMOND PENDANT WITH CHAIN,PN,622
1,DIAMOND PENDANT WITH CHAIN,PN,622
1,DIAMOND PENDANT,PN,622
1,DIAMOND PENDANT WITH CHAIN,PN,622
1,DIAMOND PENDANT WITH CHAIN,PN,622
1,DIAMOND PENDANT WITH CHAIN,PN,622
1,DIAMOND PENDANT WITH CHAIN,PN,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND RING,RN,622
1,DIAMOND PENDANT,PN,622
1,DIAMOND PENDANT,PN,622
1,DIAMOND RING,RN,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,DIAMOND BRACELET,BR,622
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD PENDANT WITH CHAIN,PN,621
1,GOLD PENDANT WITH CHAIN,PN,621
1,GOLD PENDANT WITH CHAIN,PN,621
1,GOLD PENDANT WITH CHAIN,PN,621
1,GOLD PENDANT WITH CHAIN,PN,621
1,DIAMOND RING,RN,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,DIAMOND BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD EARRING,ER,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,DIAMOND BRACELET,BR,621
1,DIAMOND BRACELET,BR,621
1,DIAMOND BRACELET,BR,621
1,DIAMOND BRACELET,BR,621
1,GOLD EARRING,ER,621
1,GOLD EARRING,ER,621
1,GOLD EARRING,ER,621
1,DIAMOND EARRING,ER,621
1,GOLD BRACELET,BR,621
1,GOLD PENDANT WITH CHAIN,PN,621
1,GOLD PENDANT WITH CHAIN,PN,621
1,GOLD PENDANT WITH CHAIN,PN,621
1,GOLD PENDANT WITH CHAIN,PN,621
1,GOLD PENDANT WITH CHAIN,PN,621
1,GOLD PENDANT WITH CHAIN,PN,621
1,GOLD BRACELET,BR,621
1,DIAMOND RING,RN,621
1,DIAMOND RING,RN,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,DIAMOND BRACELET,BR,621
1,DIAMOND BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,DIAMOND BRACELET,BR,621
1,DIAMOND BRACELET,BR,621
1,DIAMOND BRACELET,BR,621
1,DIAMOND BRACELET,BR,621
1,GOLD BRACELET,BR,621
1,GOLD EARRING,ER,645
1,GOLD EARRING,ER,645
1,GOLD PENDANT WITH CHAIN,PN,645
1,GOLD PENDANT WITH CHAIN,PN,645
1,GOLD PENDANT WITH CHAIN,PN,645
1,DIAMOND BANGLE,BN,658
1,GOLD BRACELET,BR,658
1,GOLD BRACELET,BR,658
1,DIAMOND EARRING,ER,658
1,GOLD EARRING,ER,658
1,GOLD PENDANT WITH CHAIN,PN,658
1,DIAMOND PENDANT,PN,617
1,DIAMOND RING,RN,617
1,DIAMOND RING,RN,617
1,DIAMOND RING,RN,617
1,DIAMOND RING,RN,617
1,DIAMOND RING,RN,617
1,DIAMOND RING,RN,617
1,DIAMOND PENDANT,PN,617
1,DIAMOND RING,RN,649
1,DIAMOND EARRING,ER,214
1,DIAMOND PENDANT,PN,214
1,Diamond Bangle,,214
1,Diamond Bangle,,6
1,DIAMOND EARRING,ER,6
1,DIAMOND PENDANT,PN,6
1,DIAMOND BANGLE,BN,217
1,GOLD BRACELET WITH MOP,,217
1,DIAMOND PENDANT,PN,217
1,DIAMOND BRACELET,BT,194
1,DIAMOND BANGLE,BN,196
1,DIAMOND BANGLE,BN,196
1,DIAMOND BANGLE,BN,196
1,DIAMOND RING,RN,196
1,DIAMOND EARRING,ER,196
1,DIAMOND EARRING,ER,196
1,DIAMOND BANGLE,BN,196
1,Diamond Earring,,196
1,DIAMOND EARRING,ER,196
1,Diamond Ring,,196
1,DIAMOND BRACELET,BT,196
1,DIAMOND RING,RN,196
1,DIAMOND EARRING,ER,196
1,DIAMOND RING,RN,196
1,DIAMOND BRACELET,BT,182
1,DIAMOND PENDANT,PN,204
1,DIAMOND PENDANT,PN,212
1,DIAMOND RING,RN,213
1,DIAMOND EARRING,ER,221
1,Multi Tourmaline              ,,536
1,DIAMOND RING,RN,588
1,DIAMOND RING,RN,588
1,DIAMOND RING,RN,588
1,DIAMOND RING,RN,588
1,DIAMOND BRACELET,BT,588
1,DIAMOND RING,RN,588
1,DIAMOND RING,RN,588
1,DIAMOND RING,RN,585
1,DIAMOND PENDANT,PN,598
1,DIAMOND EARRING,ER,598
1,DIAMOND RING,RN,538
1,DIAMOND PENDANT,PN,538
1,DIAMOND PENDANT,PN,538
1,DIAMOND EARRING,ER,538
1,DIAMOND RING,RN,538
1,DIAMOND RING,RN,538
1,DIAMOND RING,RN,538
1,DIAMOND RING,RN,538
1,DIAMOND RING,RN,538
1,DIAMOND RING,RN,538
1,DIAMOND RING,RN,544
1,DIAMOND RING,RN,544
1,DIAMOND RING,RN,544
1,DIAMOND RING,RN,544
1,DIAMOND RING,RN,544
1,DIAMOND RING,RN,544
1,DIAMOND RING,RN,544
1,DIAMOND RING,RN,544
1,DIAMOND RING,RN,544
1,DIAMOND RING,RN,545
1,DIAMONND RING,RN,545
1,DIAMOND RING,RN,32
1,DIAMOND PENDANT,PN,558
1,DIAMOND PENDANT,PN,558
1,DIAMOND PENDANT,PN,558
1,DIAMOND PENDANT,PN,558
1,DIAMOND RING,RN,559
1,DIAMOND RING,RN,559
1,DIAMOND RING,RN,559
1,DIAMOND RING,RN,559
1,DIAMOND RING,RN,559
1,DIAMOND RING,RN,559
1,DIAMOND PENDANT,PN,559
1,Multi Tourmaline              ,,559
1,DIAMOND RING,RN,559
1,DIAMONND RING,RN,562
1,DIAMOND RING,RN,567
1,DIAMOND RING,RN,582
1,DIAMOND BANGLE,BN,582
1,DIAMOND RING,RN,582
1,DIAMOND PENDANT,PN,582
1,DIAMOND RING,RN,582
1,DIAMOND RING,RN,582
1,DIAMOND RING,RN,582
1,DIAMOND RING,RN,582
1,DIAMOND PENDANT,PN,593
1,DIAMOND PENDANT,PN,593
1,DIAMOND PENDANT,PN,593
1,DIAMOND EARRING,ER,593
1,DIAMOND RING,RN,593
1,DIAMOND RING,RN,593
1,DIAMOND PENDANT,PN,593
1,DIAMOND NECKLACE,NK,593
1,DIAMOND PENDANT,PN,593
1,DIAMONND RING,RN,593
1,DIAMOND PENDANT,PN,593
1,DIAMOND RING,RN,593
1,DIAMOND PENDANT,PN,593
1,JEWELLERY REPAIRING,REP,593
1,DIAMOND RING,RN,593
1,DIAMOND RING,RN,593
1,DIAMOND,PN,593
1,DIAMOND,PN,593
1,DIAMOND SUITI FIXING,,593
1,DIAMOND PENDANT WITH CHAIN,,593
1,DIAMOND BANGLE,BN,570
1,DIAMOND PENDANT,PN,570
1,DIAMOND,PN,570
1,DIAMOND BRACELET,BR,577
1,DIAMOND BRACELET,BT,580
1,DIAMOND EARRING,ER,580
1,DIAMOND PENDANT,PN,580
1,DIAMOND BRACELET,BT,596
1,DIAMOND BRACELET,BT,596
1,DIAMOND RING,RN,596
1,,,596
1,DIAMOND PENDANT,PN,575
1,GOLD PENDANT,PN,552
1,GOLD PENDANT,PN,552
1,DIAMOND PENDANT,PN,552
1,GOLD PENDANT,PN,539
1,GOLD PENDANT,PN,539
1,DIAMOND PENDANT,PN,539
1,DIAMOND PENDANT,PN,539
1,DIAMOND PENDANT,PN,539
1,GOLD PENDANT,PN,552
1,GOLD BRACELET,BT,587
1,DIAMOND RING,RN,590
1,DIAMOND RING,RN,590
1,DIAMOND RING,RN,590
1,DIAMOND RING,RN,590
1,DIAMOND RING,RN,590
1,DIAMOND RING,RN,590
1,DIAMOND RING,RN,590
1,DIAMOND RING,RN,590
1,DIAMOND RING,RN,590
1,DIAMOND RING,RN,590
1,DIAMOND EARRING,ER,546
1,Multi Tourmaline              ,,541
1,DIAMOND RING,RN,541
1,Multi Tourmaline              ,,541
1,Multi Tourmaline              ,,541
1,DIAMOND,PN,541
1,Multi Tourmaline              ,,551
1,DIAMOND,PN,541
1,DIAMOND,PN,541
1,DIAMOND,PN,541
1,Multi Tourmaline              ,,551
1,DIAMOND EARRING,ER,551
1,DIAMOND BANGLE,BN,548
1,DIAMOND RING,RN,599
1,DIAMOND RING,RN,537
1,DIAMOND PENDANT,PN,553
1,DIAMOND RING,RN,553
1,DIAMOND RING,RN,14
1,DIAMOND RING,RN,14
1,DIAMOND EARRING,ER,14
1,DIAMOND RING,RN,14
1,DIAMOND RING,RN,147
1,DIAMOND BRACELET,BT,151
1,DIAMOND BRACELET,BT,151
1,DIAMOND PENDANT,PN,156
1,DIAMOND ANKLET,AN,134
1,DIAMOND RING,RN,137
1,DIAMOND RING,RN,140
1,DIAMOND PENDANT,PN,140
1,DIAMOND ANKLET,AN,138
1,DIAMOND RING,RN,142
1,DIAMOND RING,RN,152
1,DIAMOND NECKLACE,NK,152
1,Diamond Bangle,,159
1,DIAMOND RING,RN,159
1,DIAMOND EARRING,ER,159
1,DIAMOND,PN,159
1,DIAMOND,BN,159
1,DIAMOND EARRING,ER,178
1,DIAMOND PENDANT,PN,111
1,DIAMOND,NK,69
1,DIAMOND BANGLE,BN,76
1,DIAMOND BANGLE,BN,85
1,DIAMOND EARRING,ER,94
1,GOLD NECKLACE,,120
1,DIAMOND  RING,RN,20
1,DIAMOND RING,RN,20
1,DIAMOND RING,RN,24
1,DIAMOND BRACELET,BT,24
1,DIAMOND EARRING,ER,24
1,DIAMOND EARRING,ER,24
1,DIAMOND RING,RN,24
1,DIAMOND RING,RN,27
1,DIAMOND RING,RN,27
1,DIAMOND RING,RN,31
1,DIAMOND BRACELET,BT,32
1,DIAMOND BANGLE,BN,33
1,DIAMOND RING,RN,48
1,DIAMOND EARRING,ER,10
1,DIAMOND,NK,10
1,DIAMOND NECKLACE,NK,10
1,DIAMOND PENDANT,PN,123
1,DIAMOND EARRING,ER,123
1,DIAMOND BRACELET,BT,129
1,Multi Tourmaline              ,,133
1,,,130
1,DIAMOND BRACELET,BT,125
1,DIAMOND NECKLACE,NK,131
1,DIAMOND BRACELET,BT,132
1,DIAMOND BANGLE,BN,226
1,DIAMOND PENDANT,PN,219
1,DIAMOND PENDANT,PN,208
1,DIAMOND,BN,208
1,DIAMOND RING,RN,232
1,DIAMOND RING,RN,184
1,DIAMOND EARRING,ER,213
1,DIAMOND ANKLET,AN,187
1,DIAMOND BRACELET,BT,220
1,DIAMOND RING,RN,210
1,,,210
1,,,195
1,DIAMOND RING,RN,197
1,DIAMOND RING,RN,200
1,DIAMOND EARRING,ER,202
1,GOLD BRACELET,BT,209
1,DIAMOND EARRING,ER,227
1,DIAMOND PENDANT,PN,227
1,DIAMOND RING,RN,233
1,PEARL EARRING,ER,217
1,DIAMOND PENDANT,PN,217
1,DIAMOND ANKLET,AN,229
1,CHOKER NECKLACE,NK,18
1,DIAMOND PENDANT,PN,79
1,DIAMOND EARRING,ER,79
1,DIAMOND PENDANT,NK,34
1,DIAMOND PENDANT,PN,34
1,DIAMOND NECKLACE,NK,34
1,DIAMOND RING,RN,12
1,DIAMOND BRACELET,BT,12
1,DIAMOND PENDANT,PN,25
1,DIAMOND EARRING,ER,25
1,DIAMOND EARRING,ER,21
1,DIAMOND PENDANT,PN,21
1,DIAMOND RING,RN,71
1,Multi Tourmaline              ,,1
1,DIAMOND NOSEPIN,NP,11
1,DIAMOND BRACELET,BR,17
1,CHOKER NECKLACE,NK,20
1,DIAMOND BRACELET,BT,26
1,DIAMOND NECKLACE,NK,26
1,DIAMOND EARRING,ER,40
1,DIAMOND CHOKER NECKLACE,NK,44
1,DIAMOND BRACELET,BT,43
1,DIAMOND RING,RN,43
1,DIAMOND ANKLET,AN,49
1,DIAMOND RING,RN,51
1,,,51
1,DIAMOND RING,RN,57
1,DIAMOND RING,RN,67
1,DIAMOND EARRING,ER,29
1,DIAMOND BRACELET,BT,6
1,DIAMOND EARRING,ER,7
1,DIAMOND EARRING,ER,14
1,DIAMOND EARRING,ER,14
1,Diamond Pendant,,1
1,DIAMOND,NK,104
1,DIAMOND RING,RN,105
1,DIAMOND RING,RN,105
1,DIAMOND EARRING,ER,105
1,DIAMOND RING,RN,108
1,DIAMOND RING,RN,12
1,DIAMOND EARRING,ER,112
1,DIAMOND,RN,112
1,DIAMOND EARRING,ER,112
1,DIAMOND,RN,112
1,DIAMOND BANGLE,BN,112
1,DIAMOND BRACELET,BT,112
1,DIAMOND RING,RN,112
1,DIAMOND PENDANT,PN,112
1,DIAMOND,RN,112
